u,g,r,i,z
19.8144,18.0509,17.010579999999997,16.572779999999998,16.17705
20.24381,18.30881,17.49125,16.994979999999998,16.59295
20.07248,18.08151,16.92306,16.4361,16.08914
19.56652,18.367929999999998,17.511979999999998,17.05699,16.7371
20.23691,18.37107,17.45959,17.06746,16.77115
18.107039999999998,16.91027,16.34277,16.03856,15.83871
20.33005,18.75852,17.844820000000002,17.41846,17.07036
19.91389,17.80881,16.6674,16.22971,15.85575
19.8928,18.07096,17.11049,16.72373,16.41027
17.59498,16.10068,15.45599,15.073310000000001,14.83743
19.22015,17.97167,17.54128,17.269389999999998,17.15356
20.6107,18.4306,17.29844,16.88583,16.514770000000002
18.26295,16.75743,15.92818,15.4729,15.161779999999998
20.080379999999998,17.99395,16.92916,16.46186,16.093320000000002
18.6327,17.45478,16.91153,16.56231,16.33886
19.80024,18.53559,17.850820000000002,17.47687,17.22135
19.13676,17.94663,17.49137,17.23219,17.04411
20.24537,18.09777,16.955460000000002,16.44347,16.07491
20.34798,18.36913,17.30729,16.8846,16.5661
18.538870000000003,17.22095,16.39925,16.008689999999998,15.701220000000001
19.2674,18.12589,17.5455,17.178639999999998,17.02771
18.67257,17.77918,17.53364,17.321920000000002,17.20416
20.37219,18.62879,17.34137,16.82477,16.508979999999998
20.17616,18.384970000000003,17.47355,17.0835,16.79583
20.24742,18.71671,17.761779999999998,17.30996,16.99026
18.76618,17.66902,17.26537,17.01654,16.887829999999997
19.49806,17.86974,17.09234,16.6967,16.42326
19.80519,18.76286,17.71015,17.27016,17.02886
18.577820000000003,17.71087,17.152,16.78471,16.63305
18.993129999999997,17.535320000000002,16.8663,16.477520000000002,16.26635
20.867829999999998,18.68433,17.53568,17.062929999999998,16.72072
20.21036,18.298,17.011960000000002,16.51572,16.12051
20.24495,18.26362,17.138279999999998,16.63404,16.26653
20.00437,18.11063,17.10383,16.57607,16.14692
20.32167,18.56963,17.659470000000002,17.26865,16.9534
18.700570000000003,17.50408,16.945870000000003,16.59765,16.3724
20.28341,18.622410000000002,17.563270000000003,17.12518,16.78304
18.226370000000003,16.56716,15.779029999999999,15.36875,15.038070000000001
19.0008,17.3726,16.53344,16.15954,15.84581
18.81109,17.77178,17.16319,16.75639,16.61007
20.54156,18.59657,17.44999,17.02753,16.71967
18.32507,17.06693,16.60943,16.29162,16.17158
20.06234,18.36374,17.428639999999998,17.05039,16.747020000000003
17.920720000000003,16.05475,15.23245,14.845529999999998,14.56295
18.29949,17.19341,16.78529,16.46865,16.25911
20.04863,18.22915,17.249589999999998,16.81315,16.49212
20.33156,18.52511,17.54306,17.12305,16.78367
18.77478,17.414189999999998,16.741970000000002,16.38926,16.08469
16.297520000000002,14.91143,14.300920000000001,13.959629999999999,13.72096
18.79716,17.71957,17.37552,17.11976,16.971870000000003
19.23686,17.941470000000002,17.32283,16.943820000000002,16.71358
20.54853,18.74241,17.49169,16.91475,16.50204
20.81288,18.952360000000002,17.54306,16.99271,16.609070000000003
19.864620000000002,18.40935,17.6272,17.133770000000002,16.88884
19.5447,17.66906,16.654220000000002,16.18546,15.799710000000001
19.70485,18.388920000000002,17.72835,17.39193,17.14958
18.385479999999998,17.08411,16.45635,16.077,15.81143
19.12489,17.26512,16.33588,15.890579999999998,15.562560000000001
19.29814,18.26333,17.784110000000002,17.462320000000002,17.37304
19.73599,18.41408,17.64803,17.26341,16.99779
19.34587,17.70186,16.91364,16.54226,16.28306
19.73674,18.54542,17.72418,17.290129999999998,17.03347
20.1088,18.59207,17.66396,17.27875,16.9699
18.69783,17.00753,16.19489,15.81755,15.514420000000001
20.303620000000002,18.40607,17.51165,16.98806,16.58045
19.43875,18.27867,17.60933,17.18579,16.93723
19.24367,18.10576,17.69118,17.42703,17.2739
22.15468,20.580389999999998,18.96189,18.46152,18.27071
19.26633,17.47441,16.56423,16.13045,15.7923
19.74681,17.83512,16.89903,16.49055,16.1499
19.47446,17.46092,16.58869,16.19993,15.893989999999999
19.44381,18.257189999999998,17.65042,17.29509,17.11595
18.674229999999998,17.14011,16.467229999999997,16.09396,15.819579999999998
19.31543,17.80177,16.93579,16.46839,16.13551
22.47029,18.77828,17.42122,16.883689999999998,16.52404
20.52693,18.49956,17.783,16.99525,16.593339999999998
20.756829999999997,18.67616,17.5663,17.02131,16.58076
18.82415,16.84982,15.95764,15.50656,15.176860000000001
19.29804,17.82038,17.102120000000003,16.72501,16.45725
20.78432,18.5913,17.5965,17.13245,16.79156
18.61806,16.9854,16.22341,15.86798,15.5947
20.2963,18.75788,17.80245,17.41591,16.99615
17.281660000000002,15.36544,14.52535,14.123429999999999,13.824729999999999
20.338,18.50064,17.51663,17.11212,16.78877
19.21772,18.00937,17.39851,17.012929999999997,16.82716
20.37276,18.51219,17.66495,17.25754,16.95059
19.886110000000002,18.503339999999998,17.77434,17.35741,17.13314
19.79231,18.373479999999997,17.50773,17.0474,16.70179
23.71467,21.41684,20.2129,19.42614,18.9193
18.80335,17.455560000000002,16.80684,16.4667,16.198520000000002
21.29004,18.90996,17.639,17.10042,16.7335
18.944860000000002,17.69598,17.0885,16.73742,16.48496
19.48319,17.72211,16.76448,16.281129999999997,16.00955
19.0254,17.85621,17.485429999999997,17.278570000000002,17.15554
19.65335,17.89698,17.04748,16.590999999999998,16.279729999999997
19.31598,17.97511,17.38666,17.06353,16.85911
19.076729999999998,17.4881,16.74956,16.32067,16.032020000000003
17.4999,16.48572,16.08768,15.891020000000001,15.867679999999998
18.90369,17.24696,16.46831,16.01565,15.755989999999999
20.07455,18.0712,17.1224,16.73665,16.383229999999998
19.00225,17.53069,16.766939999999998,16.3635,16.08971
19.5406,17.69493,16.87043,16.4661,16.16348
19.75106,18.07337,17.25542,16.880760000000002,16.59843
20.40083,18.56481,17.52531,16.99625,16.53981
20.39868,18.84101,17.64668,17.16392,16.79895
20.2084,18.10756,17.63639,17.2625,17.0758
19.547520000000002,18.44209,17.75389,17.3802,17.13362
20.6714,18.92566,17.8056,17.399810000000002,17.05571
18.833560000000002,17.70293,17.322370000000003,17.04286,16.90447
20.61918,18.7354,17.47683,16.99255,16.6376
20.49635,18.32838,17.01608,16.52852,16.17396
20.55224,18.7889,17.56018,17.08023,16.7109
18.3433,17.24788,16.84478,16.562379999999997,16.42362
18.48561,17.07345,16.45485,16.09296,15.83349
20.31564,18.27351,17.11046,16.63799,16.29992
18.66943,17.43254,16.906010000000002,16.6122,16.42841
18.80386,17.71895,17.35807,17.100839999999998,16.890539999999998
20.30312,18.26614,16.99296,16.49609,16.133879999999998
20.70877,18.66766,17.36995,16.89208,16.570439999999998
21.01726,19.14517,17.684639999999998,17.14979,16.80782
20.70707,18.741789999999998,17.659029999999998,17.20815,16.864179999999998
20.15448,18.05443,16.8843,16.41545,16.06308
20.934929999999998,18.75695,17.35227,16.84855,16.486320000000003
20.03465,18.27543,17.5131,17.1449,16.81577
19.80408,18.09686,17.29908,16.93565,16.629179999999998
18.585729999999998,17.318089999999998,16.70845,16.335279999999997,16.11334
20.11743,18.27797,17.21571,16.800520000000002,16.43338
19.326829999999998,18.26023,17.57163,17.243560000000002,17.085829999999998
19.12506,17.741670000000003,17.05921,16.734560000000002,16.49827
17.93538,16.513820000000003,15.87522,15.50644,15.25048
18.694589999999998,17.23859,16.66004,16.364520000000002,16.14685
20.63731,18.918470000000003,17.6733,17.13287,16.74701
18.690279999999998,17.30745,16.68721,16.30323,16.09316
18.26396,17.06778,16.50123,16.14728,15.95098
19.50616,18.31543,17.60183,17.22081,17.01599
18.27872,17.30066,16.90709,16.65831,16.47185
20.42456,18.47535,17.577820000000003,17.1846,16.8435
19.19925,17.7616,17.02871,16.6831,16.40449
19.52597,17.86882,17.11041,16.74711,16.47767
18.957060000000002,17.94472,17.4982,17.298479999999998,17.113329999999998
18.28414,17.170460000000002,16.83322,16.67859,16.65629
18.9037,17.7703,17.423270000000002,17.16822,17.03913
19.80687,18.31888,17.5815,17.176289999999998,16.910320000000002
17.65015,16.081870000000002,15.249929999999999,14.82424,14.541229999999999
20.56796,18.65392,17.70686,17.230079999999997,16.877270000000003
19.22992,18.03163,17.5854,17.29595,17.092129999999997
21.33089,19.2552,17.80311,17.20243,16.796120000000002
22.39526,19.28872,18.00206,17.45692,17.05474
20.965510000000002,18.8775,17.47525,16.82185,16.28802
19.23068,17.74081,16.9577,16.520210000000002,16.272679999999998
20.66256,18.95374,17.67582,17.10458,16.64979
20.092489999999998,18.04757,17.01892,16.53847,16.11748
19.65812,18.53601,17.99413,17.62927,17.44792
20.13962,18.7761,17.86731,17.4192,17.09254
20.122729999999997,18.58176,17.89415,17.566010000000002,17.2843
19.78836,18.48575,17.770020000000002,17.27964,17.00565
20.918789999999998,18.83705,17.59773,17.04382,16.6373
23.6843,19.5396,18.04888,17.32484,16.97033
20.333879999999997,17.90935,16.98715,16.46895,16.18481
20.869770000000003,19.01747,17.90561,17.42771,17.00072
21.568170000000002,19.16199,17.72491,17.1606,16.79482
20.34817,18.46568,17.31266,16.83393,16.41416
19.87481,18.203139999999998,17.24821,16.76611,16.40186
19.03685,17.59018,16.95156,16.562739999999998,16.30712
20.7271,18.65789,17.4741,16.97319,16.60389
19.19935,17.388920000000002,16.50731,16.04995,15.68961
19.68714,18.34048,17.79804,17.50669,17.3366
19.48185,17.66551,16.69714,16.21823,15.834220000000002
19.22975,18.02465,17.359479999999998,16.91945,16.70158
20.65709,18.625,17.45099,16.94141,16.56907
17.967370000000003,15.83182,14.986889999999999,14.56264,14.22018
18.44969,16.87464,16.124229999999997,15.73044,15.417270000000002
18.04083,16.21122,15.78069,15.56069,15.824079999999999
20.87888,18.803929999999998,17.33051,16.78588,16.424770000000002
19.51013,18.09078,17.59542,17.26406,17.07154
20.22981,17.95291,16.90498,16.44369,16.07659
18.07617,16.644679999999997,16.00461,15.65775,15.393229999999999
16.701079999999997,14.85028,14.019720000000001,13.61241,13.32484
20.32979,18.80134,17.5022,17.0053,16.63494
19.3158,17.97521,17.32936,16.96384,16.73115
19.72454,17.90531,16.81263,16.2884,15.886920000000002
20.58355,18.77026,17.61682,17.13202,16.800729999999998
17.88774,15.93465,15.03995,14.61251,14.25415
18.73651,17.43875,16.743470000000002,16.34243,16.08207
20.28197,18.646420000000003,17.52129,17.040229999999998,16.70187
20.521810000000002,18.46801,17.134079999999997,16.61598,16.220760000000002
19.42077,18.34901,17.53496,17.11316,16.74622
19.90523,17.88748,16.871229999999997,16.35334,15.917129999999998
19.77465,17.86893,16.79619,16.290129999999998,15.9223
20.843770000000003,18.64058,17.45188,16.92982,16.536270000000002
18.98783,17.001520000000003,16.0349,15.60229,15.223679999999998
20.93759,18.532420000000002,17.45309,16.95451,16.53755
19.31382,18.15403,17.68277,17.37687,17.33251
20.0267,18.67031,17.5156,17.01795,16.58894
20.480420000000002,18.605710000000002,17.70037,17.30321,16.97684
18.79975,17.40008,16.66215,16.26756,15.9661
19.74457,18.21981,17.1776,16.74482,16.43838
19.82028,18.41855,17.81652,17.459210000000002,17.273770000000003
20.18323,18.38585,17.455560000000002,16.97699,16.61601
17.800710000000002,15.91115,14.989120000000002,14.5538,14.212470000000001
20.13789,18.7548,17.87606,17.42954,17.15673
19.43496,18.3022,17.72605,17.38184,17.18366
19.132179999999998,17.980620000000002,17.583579999999998,17.31317,17.17845
19.75861,18.550710000000002,17.69616,17.189410000000002,16.86068
22.55444,19.36327,17.61273,16.94566,16.58367
20.49822,18.55445,17.50753,17.0788,16.76921
19.45502,17.436510000000002,16.37787,15.8876,15.468379999999998
21.5096,18.96748,17.84179,17.37504,17.009420000000002
18.90209,17.28779,16.48466,16.03935,15.67174
20.64566,18.604429999999997,17.48039,17.004820000000002,16.60579
21.32395,19.02187,17.769289999999998,17.28408,16.92328
20.66405,18.7773,17.55817,17.07462,16.7282
20.91705,18.78001,17.73078,17.31932,16.95192
20.11129,18.39668,17.60427,17.253729999999997,17.00405
18.80079,17.19248,16.29045,15.818679999999999,15.46995
20.1154,18.19069,17.14392,16.68966,16.3425
19.68931,17.93305,17.12589,16.7646,16.51579
19.30847,18.18655,17.71535,17.4348,17.27799
18.453570000000003,16.9997,16.513360000000002,16.25185,16.10483
20.29814,18.29674,17.05074,16.56737,16.2391
18.60928,17.532629999999997,17.129179999999998,16.89104,16.78321
18.60952,17.39935,16.83135,16.44375,16.26325
17.8991,16.307000000000002,15.676120000000001,15.327060000000001,15.08325
19.76869,17.96115,17.02246,16.611279999999997,16.27763
19.137420000000002,17.46198,16.5898,16.171979999999998,15.774379999999999
19.681060000000002,18.568070000000002,17.77291,17.3846,17.1483
19.2603,17.43202,16.595129999999997,16.20099,15.89745
20.4831,18.84141,17.6753,17.2461,16.92458
18.883110000000002,17.65798,17.126739999999998,16.76953,16.5657
20.49592,18.5321,17.586470000000002,17.21135,16.92221
20.58324,19.114910000000002,18.09163,17.53716,17.10867
19.53003,18.23326,17.65505,17.27026,17.066570000000002
19.703210000000002,17.82263,16.97437,16.56579,16.21856
20.072429999999997,18.50972,17.43243,16.961879999999997,16.59171
20.39252,18.6392,17.74444,17.35911,17.08229
20.3816,18.53349,17.4552,17.03632,16.684820000000002
20.39945,18.5038,17.38832,16.91593,16.543470000000003
19.40581,18.27133,17.844520000000003,17.576929999999997,17.38877
20.49271,18.62416,17.34321,16.825470000000003,16.49012
19.59433,18.25186,17.26493,16.76408,16.42233
16.30196,14.657879999999999,13.90262,13.52309,13.18818
19.25021,18.206770000000002,17.76499,17.38898,17.2608
19.996389999999998,18.00283,17.041179999999997,16.57856,16.22052
18.712429999999998,16.84232,15.954579999999998,15.56371,15.26455
19.76422,17.90031,16.922929999999997,16.501620000000003,16.13702
16.58418,15.72615,15.3467,15.177170000000002,15.00531
17.83794,16.122120000000002,15.32122,14.8985,14.590710000000001
18.42043,16.94916,16.17485,15.752329999999999,15.42955
17.95701,16.14845,15.314370000000002,14.903770000000002,14.61689
20.74964,18.682389999999998,17.22004,16.65662,16.30671
19.4626,17.7511,16.90529,16.5205,16.24665
18.37388,17.31233,16.92088,16.67207,16.58185
19.861720000000002,18.3296,17.36364,16.97247,16.69213
19.74936,18.57405,17.73847,17.33569,17.12611
19.57045,17.559379999999997,16.49512,16.03475,15.68614
20.34781,18.71687,17.72619,17.2627,16.89331
21.32258,18.957720000000002,17.62889,17.07542,16.71801
20.58594,18.68364,17.655920000000002,17.129839999999998,16.81654
20.86901,18.761870000000002,17.54249,17.038529999999998,16.716620000000002
19.38766,17.58769,16.64208,16.253079999999997,15.926829999999999
18.70275,17.0288,16.1972,15.757760000000001,15.35358
16.83071,15.69297,15.249670000000002,15.03475,14.872570000000001
20.63446,18.74775,17.71575,17.29214,16.94282
17.54119,16.01383,15.249239999999999,14.85622,14.586329999999998
20.87954,18.936429999999998,17.71898,17.258,16.892129999999998
19.317610000000002,17.34094,16.309160000000002,15.85874,15.516010000000001
20.86233,18.809479999999997,17.66176,17.20692,16.85825
20.87878,18.627110000000002,17.38808,16.8833,16.54779
19.77577,17.951220000000003,17.03696,16.658920000000002,16.369239999999998
20.820829999999997,18.91771,17.54457,17.04349,16.68892
20.23186,18.2605,17.24779,16.802220000000002,16.44678
21.26229,18.97193,17.59207,17.01662,16.6014
21.22096,18.93593,17.5795,17.09246,16.83279
17.48346,15.568779999999999,14.6974,14.281629999999998,13.968020000000001
17.234820000000003,16.0682,15.60997,15.38928,15.240820000000001
20.74801,18.5682,17.261789999999998,16.69294,16.1965
20.49606,18.63777,17.4877,16.955029999999997,16.58619
18.982210000000002,17.77976,17.28182,17.0312,16.82903
19.45522,18.04905,17.24664,16.817870000000003,16.53152
18.94622,17.73,17.15776,16.80319,16.54945
20.04692,18.16231,17.18954,16.79704,16.42463
19.122139999999998,18.0239,17.496229999999997,17.15478,16.98389
19.24259,17.49026,16.70889,16.35734,16.07412
19.69296,18.4119,17.69971,17.31071,17.10202
18.887999999999998,17.08636,16.09289,15.653620000000002,15.316310000000001
18.011670000000002,16.67914,16.13162,15.80369,15.582579999999998
18.49132,16.88449,16.06837,15.62694,15.33123
21.10175,18.7434,17.485960000000002,17.0023,16.63991
20.116329999999998,18.48861,17.54795,17.13005,16.80331
19.45124,17.90625,16.99001,16.51166,16.192999999999998
18.51647,17.03474,16.354429999999997,15.9761,15.773829999999998
18.47269,16.57709,15.70846,15.32199,15.00412
19.580029999999997,18.13186,17.34496,17.00168,16.72798
18.59037,16.74002,15.83182,15.34484,14.97595
16.04845,14.27251,13.5275,13.147929999999999,12.82799
19.303829999999998,17.87095,17.13939,16.760460000000002,16.49253
19.201060000000002,17.49956,16.62963,16.187829999999998,15.85314
17.517329999999998,16.11978,15.57801,15.297789999999999,15.0546
18.845,17.27124,16.51979,16.08013,15.785160000000001
19.60582,17.81311,16.88027,16.45167,16.13685
20.20091,18.731270000000002,17.83483,17.40713,17.23682
16.51004,14.83627,14.106329999999998,13.759789999999999,13.5086
20.50273,18.81171,17.81645,17.2987,16.932170000000003
20.69911,18.6764,17.65648,17.2414,16.958289999999998
21.14845,18.618029999999997,17.21329,16.66711,16.3311
20.63787,18.967570000000002,18.010270000000002,17.614710000000002,17.26308
18.06714,16.5573,15.780479999999999,15.3643,15.049560000000001
18.92579,16.96712,16.012179999999997,15.56892,15.25896
19.29196,17.60029,16.78208,16.38439,16.1062
20.44014,18.42006,17.40715,16.983610000000002,16.62208
19.1422,17.30055,16.535999999999998,16.19634,15.919970000000001
19.31224,17.900170000000003,17.20808,16.84437,16.52131
19.55941,17.8448,16.905520000000003,16.472379999999998,16.102970000000003
20.047929999999997,18.19926,17.35257,16.96002,16.676370000000002
20.86665,18.70284,17.33674,16.819760000000002,16.42197
20.4036,18.50618,17.51136,17.03651,16.66711
19.15519,17.12009,16.165979999999998,15.656020000000002,15.257129999999998
20.02736,18.50095,17.677220000000002,17.28274,17.05376
19.94112,18.10643,17.180039999999998,16.74703,16.46885
19.250999999999998,17.393620000000002,16.4968,16.08309,15.74254
20.65943,18.56356,17.674960000000002,17.23217,16.91291
